Timestamp,DroneID,Location,TaskType,TaskDuration(mins),Status,EdgeNode,BlockchainValidated,BatteryLevel(%),Payload(kg)
2025-01-02 15:59:00,DRONE_0090,Sector-C,Emergency Response,91,In Progress,EdgeNode_4,Yes,90,0.43
2025-01-02 16:00:00,DRONE_0089,Sector-D,Delivery,20,Pending,EdgeNode_2,No,34,3.33
2025-01-02 16:01:00,DRONE_0094,Sector-C,Delivery,74,Failed,EdgeNode_1,Yes,57,0.71
2025-01-02 16:02:00,DRONE_0075,Sector-B,Mapping,63,Completed,EdgeNode_5,No,44,3.29
2025-01-02 16:03:00,DRONE_0007,Sector-A,Traffic Monitoring,19,Completed,EdgeNode_4,No,80,3.39
2025-01-02 16:04:00,DRONE_0095,Sector-C,Traffic Monitoring,86,Pending,EdgeNode_3,Yes,69,1.69
2025-01-02 16:05:00,DRONE_0074,Sector-B,Mapping,106,Completed,EdgeNode_3,Yes,29,4.75
2025-01-02 16:06:00,DRONE_0039,Sector-C,Emergency Response,17,Failed,EdgeNode_2,No,69,3.92
2025-01-02 16:07:00,DRONE_0013,Sector-A,Surveillance,28,In Progress,EdgeNode_5,No,61,2.53
2025-01-02 16:08:00,DRONE_0031,Sector-C,Surveillance,17,Failed,EdgeNode_3,No,90,4.6
2025-01-02 16:09:00,DRONE_0071,Sector-D,Emergency Response,69,Completed,EdgeNode_3,Yes,71,4.29
2025-01-02 16:10:00,DRONE_0063,Sector-A,Mapping,116,Failed,EdgeNode_4,Yes,65,3.49
2025-01-02 16:11:00,DRONE_0056,Sector-D,Delivery,40,Completed,EdgeNode_3,Yes,59,0.85
2025-01-02 16:12:00,DRONE_0042,Sector-B,Traffic Monitoring,53,Pending,EdgeNode_1,No,77,2.54
2025-01-02 16:13:00,DRONE_0061,Sector-B,Delivery,86,In Progress,EdgeNode_2,Yes,43,4.34
2025-01-02 16:14:00,DRONE_0042,Sector-C,Traffic Monitoring,52,In Progress,EdgeNode_3,No,88,3.08
2025-01-02 16:15:00,DRONE_0056,Sector-D,Delivery,101,Completed,EdgeNode_4,No,59,2.77
2025-01-02 16:16:00,DRONE_0036,Sector-D,Mapping,106,Completed,EdgeNode_1,No,39,4.78
2025-01-02 16:17:00,DRONE_0084,Sector-A,Mapping,47,In Progress,EdgeNode_3,Yes,48,0.18
2025-01-02 16:18:00,DRONE_0068,Sector-D,Emergency Response,10,Failed,EdgeNode_2,Yes,56,0.16
2025-01-02 16:19:00,DRONE_0007,Sector-D,Delivery,85,Failed,EdgeNode_2,No,39,4.47
2025-01-02 16:20:00,DRONE_0054,Sector-A,Delivery,72,Failed,EdgeNode_2,No,37,0.29
2025-01-02 16:21:00,DRONE_0001,Sector-A,Emergency Response,18,In Progress,EdgeNode_3,No,23,1.73
2025-01-02 16:22:00,DRONE_0044,Sector-D,Emergency Response,34,Pending,EdgeNode_1,No,30,4.63
2025-01-02 16:23:00,DRONE_0045,Sector-C,Mapping,114,Completed,EdgeNode_5,Yes,83,3.49
2025-01-02 16:24:00,DRONE_0047,Sector-A,Mapping,88,Completed,EdgeNode_2,Yes,71,3.28
2025-01-02 16:25:00,DRONE_0013,Sector-A,Delivery,12,In Progress,EdgeNode_1,No,62,3.32
2025-01-02 16:26:00,DRONE_0022,Sector-D,Mapping,58,Pending,EdgeNode_4,Yes,33,1.66
2025-01-02 16:27:00,DRONE_0021,Sector-D,Mapping,70,In Progress,EdgeNode_4,Yes,64,2.7
2025-01-02 16:28:00,DRONE_0086,Sector-A,Delivery,105,Failed,EdgeNode_1,Yes,47,3.19
2025-01-02 16:29:00,DRONE_0092,Sector-D,Emergency Response,8,Failed,EdgeNode_4,Yes,23,1.6
2025-01-02 16:30:00,DRONE_0009,Sector-A,Delivery,78,Completed,EdgeNode_4,No,35,4.0
2025-01-02 16:31:00,DRONE_0026,Sector-C,Surveillance,88,Completed,EdgeNode_2,Yes,57,1.68
2025-01-02 16:32:00,DRONE_0009,Sector-C,Delivery,64,Completed,EdgeNode_3,No,82,0.45
2025-01-02 16:33:00,DRONE_0015,Sector-A,Surveillance,57,Completed,EdgeNode_3,Yes,42,1.09
2025-01-02 16:34:00,DRONE_0010,Sector-A,Delivery,103,Failed,EdgeNode_3,No,96,2.1
2025-01-02 16:35:00,DRONE_0088,Sector-B,Surveillance,116,Failed,EdgeNode_3,No,39,4.55
2025-01-02 16:36:00,DRONE_0042,Sector-B,Surveillance,78,Pending,EdgeNode_1,Yes,88,2.14
2025-01-02 16:37:00,DRONE_0072,Sector-D,Delivery,96,Completed,EdgeNode_2,Yes,40,0.54
2025-01-02 16:38:00,DRONE_0024,Sector-D,Mapping,19,In Progress,EdgeNode_1,Yes,61,1.06
2025-01-02 16:39:00,DRONE_0080,Sector-A,Traffic Monitoring,104,Pending,EdgeNode_4,Yes,88,2.77
2025-01-02 16:40:00,DRONE_0049,Sector-A,Mapping,5,Pending,EdgeNode_2,No,33,0.97
2025-01-02 16:41:00,DRONE_0026,Sector-B,Surveillance,26,Failed,EdgeNode_5,No,89,0.41
2025-01-02 16:42:00,DRONE_0091,Sector-B,Delivery,95,Completed,EdgeNode_3,Yes,24,3.6
2025-01-02 16:43:00,DRONE_0037,Sector-A,Delivery,97,Pending,EdgeNode_4,No,43,3.94
2025-01-02 16:44:00,DRONE_0068,Sector-C,Delivery,19,Completed,EdgeNode_3,No,48,4.27
2025-01-02 16:45:00,DRONE_0050,Sector-C,Delivery,78,Failed,EdgeNode_3,Yes,21,4.24
2025-01-02 16:46:00,DRONE_0024,Sector-D,Traffic Monitoring,88,Pending,EdgeNode_3,Yes,25,1.96
2025-01-02 16:47:00,DRONE_0019,Sector-A,Emergency Response,26,Pending,EdgeNode_5,No,53,3.7
2025-01-02 16:48:00,DRONE_0100,Sector-A,Surveillance,54,In Progress,EdgeNode_4,Yes,95,2.96
2025-01-02 16:49:00,DRONE_0060,Sector-D,Traffic Monitoring,52,Failed,EdgeNode_3,Yes,41,0.21
2025-01-02 16:50:00,DRONE_0039,Sector-B,Mapping,77,In Progress,EdgeNode_3,No,23,2.07
2025-01-02 16:51:00,DRONE_0074,Sector-B,Emergency Response,55,Failed,EdgeNode_2,No,25,0.36
2025-01-02 16:52:00,DRONE_0089,Sector-C,Emergency Response,100,In Progress,EdgeNode_3,Yes,86,0.51
2025-01-02 16:53:00,DRONE_0018,Sector-A,Delivery,21,Failed,EdgeNode_2,No,96,0.37
2025-01-02 16:54:00,DRONE_0019,Sector-B,Traffic Monitoring,110,Failed,EdgeNode_4,No,82,4.81
2025-01-02 16:55:00,DRONE_0036,Sector-C,Mapping,87,Pending,EdgeNode_4,Yes,92,4.24
2025-01-02 16:56:00,DRONE_0074,Sector-C,Delivery,108,In Progress,EdgeNode_4,No,87,2.25
2025-01-02 16:57:00,DRONE_0097,Sector-C,Delivery,95,In Progress,EdgeNode_2,Yes,53,1.32
2025-01-02 16:58:00,DRONE_0055,Sector-B,Surveillance,55,In Progress,EdgeNode_5,Yes,91,0.46
2025-01-02 16:59:00,DRONE_0069,Sector-B,Emergency Response,41,Pending,EdgeNode_5,No,53,2.21
2025-01-02 17:00:00,DRONE_0047,Sector-A,Mapping,102,Completed,EdgeNode_3,No,76,3.04
2025-01-02 17:01:00,DRONE_0049,Sector-A,Emergency Response,115,Failed,EdgeNode_4,Yes,56,4.01
2025-01-02 17:02:00,DRONE_0099,Sector-C,Traffic Monitoring,53,In Progress,EdgeNode_1,No,25,0.35
2025-01-02 17:03:00,DRONE_0098,Sector-C,Surveillance,63,Failed,EdgeNode_3,No,90,2.15
2025-01-02 17:04:00,DRONE_0033,Sector-B,Delivery,14,Pending,EdgeNode_5,Yes,64,4.89
2025-01-02 17:05:00,DRONE_0021,Sector-B,Surveillance,34,Failed,EdgeNode_5,No,60,0.69
2025-01-02 17:06:00,DRONE_0081,Sector-A,Delivery,89,Pending,EdgeNode_4,No,24,2.06
2025-01-02 17:07:00,DRONE_0022,Sector-A,Surveillance,25,Completed,EdgeNode_2,No,79,1.45
2025-01-02 17:08:00,DRONE_0048,Sector-D,Delivery,38,In Progress,EdgeNode_3,Yes,86,0.76
2025-01-02 17:09:00,DRONE_0037,Sector-A,Emergency Response,77,Pending,EdgeNode_2,No,36,4.21
2025-01-02 17:10:00,DRONE_0015,Sector-B,Emergency Response,102,Failed,EdgeNode_5,Yes,84,3.52
2025-01-02 17:11:00,DRONE_0035,Sector-C,Emergency Response,54,Pending,EdgeNode_4,No,74,2.12
2025-01-02 17:12:00,DRONE_0092,Sector-D,Emergency Response,80,Pending,EdgeNode_5,No,28,1.91
2025-01-02 17:13:00,DRONE_0071,Sector-A,Surveillance,51,Completed,EdgeNode_4,Yes,23,4.16
2025-01-02 17:14:00,DRONE_0032,Sector-A,Delivery,89,In Progress,EdgeNode_1,No,61,0.54
2025-01-02 17:15:00,DRONE_0011,Sector-B,Emergency Response,88,Pending,EdgeNode_2,No,65,0.82
2025-01-02 17:16:00,DRONE_0010,Sector-D,Surveillance,10,Pending,EdgeNode_3,No,93,4.54
2025-01-02 17:17:00,DRONE_0073,Sector-A,Delivery,54,Failed,EdgeNode_4,Yes,20,4.1
2025-01-02 17:18:00,DRONE_0078,Sector-C,Surveillance,113,Pending,EdgeNode_1,Yes,36,3.9
2025-01-02 17:19:00,DRONE_0077,Sector-B,Emergency Response,104,Pending,EdgeNode_1,Yes,98,3.16
2025-01-02 17:20:00,DRONE_0057,Sector-D,Traffic Monitoring,67,In Progress,EdgeNode_2,No,26,1.53
2025-01-02 17:21:00,DRONE_0025,Sector-A,Surveillance,16,In Progress,EdgeNode_4,Yes,24,4.68
2025-01-02 17:22:00,DRONE_0002,Sector-A,Emergency Response,45,Failed,EdgeNode_3,No,71,2.51
2025-01-02 17:23:00,DRONE_0064,Sector-D,Mapping,35,Pending,EdgeNode_3,No,72,1.48
2025-01-02 17:24:00,DRONE_0035,Sector-B,Delivery,6,Pending,EdgeNode_3,Yes,22,1.89
2025-01-02 17:25:00,DRONE_0007,Sector-D,Emergency Response,20,Pending,EdgeNode_5,Yes,81,0.18
2025-01-02 17:26:00,DRONE_0085,Sector-D,Mapping,5,Completed,EdgeNode_5,No,51,1.35
2025-01-02 17:27:00,DRONE_0018,Sector-B,Surveillance,8,Completed,EdgeNode_4,Yes,21,1.02
2025-01-02 17:28:00,DRONE_0067,Sector-A,Surveillance,51,Failed,EdgeNode_3,Yes,99,0.76
2025-01-02 17:29:00,DRONE_0042,Sector-C,Mapping,69,Completed,EdgeNode_1,No,72,0.26
2025-01-02 17:30:00,DRONE_0039,Sector-B,Mapping,56,Failed,EdgeNode_3,No,31,1.21
2025-01-02 17:31:00,DRONE_0041,Sector-C,Delivery,51,Pending,EdgeNode_4,No,24,0.61
2025-01-02 17:32:00,DRONE_0075,Sector-A,Surveillance,103,Completed,EdgeNode_3,Yes,23,0.32
2025-01-02 17:33:00,DRONE_0024,Sector-D,Mapping,81,In Progress,EdgeNode_2,No,75,0.77
2025-01-02 17:34:00,DRONE_0060,Sector-C,Traffic Monitoring,54,Completed,EdgeNode_3,Yes,99,1.09
2025-01-02 17:35:00,DRONE_0046,Sector-A,Traffic Monitoring,49,Pending,EdgeNode_1,No,83,2.14
2025-01-02 17:36:00,DRONE_0019,Sector-A,Mapping,46,In Progress,EdgeNode_4,Yes,64,2.96
2025-01-02 17:37:00,DRONE_0068,Sector-D,Delivery,99,Failed,EdgeNode_4,Yes,79,1.68
2025-01-02 17:38:00,DRONE_0090,Sector-D,Surveillance,88,Pending,EdgeNode_1,No,39,0.79
2025-01-02 17:39:00,DRONE_0042,Sector-A,Traffic Monitoring,60,In Progress,EdgeNode_4,Yes,72,4.71
2025-01-02 17:40:00,DRONE_0032,Sector-A,Mapping,75,Completed,EdgeNode_3,Yes,92,2.62
2025-01-02 17:41:00,DRONE_0039,Sector-C,Mapping,61,Failed,EdgeNode_4,Yes,35,3.74
2025-01-02 17:42:00,DRONE_0036,Sector-A,Emergency Response,108,Completed,EdgeNode_3,No,49,3.5
2025-01-02 17:43:00,DRONE_0097,Sector-A,Mapping,37,In Progress,EdgeNode_4,Yes,39,1.5
2025-01-02 17:44:00,DRONE_0036,Sector-C,Delivery,32,In Progress,EdgeNode_3,No,71,2.84
2025-01-02 17:45:00,DRONE_0003,Sector-B,Traffic Monitoring,118,Pending,EdgeNode_3,No,55,3.05
2025-01-02 17:46:00,DRONE_0073,Sector-C,Emergency Response,48,Failed,EdgeNode_1,Yes,41,1.82
2025-01-02 17:47:00,DRONE_0008,Sector-C,Traffic Monitoring,118,Failed,EdgeNode_1,Yes,20,3.39
2025-01-02 17:48:00,DRONE_0097,Sector-D,Traffic Monitoring,60,In Progress,EdgeNode_5,No,40,3.97
2025-01-02 17:49:00,DRONE_0070,Sector-C,Delivery,48,Pending,EdgeNode_1,No,67,1.88
2025-01-02 17:50:00,DRONE_0041,Sector-A,Mapping,88,In Progress,EdgeNode_3,Yes,91,0.17
2025-01-02 17:51:00,DRONE_0068,Sector-A,Delivery,100,In Progress,EdgeNode_3,No,24,1.81
2025-01-02 17:52:00,DRONE_0013,Sector-A,Mapping,77,Failed,EdgeNode_4,No,59,0.67
2025-01-02 17:53:00,DRONE_0049,Sector-B,Emergency Response,38,Completed,EdgeNode_4,No,98,0.86
2025-01-02 17:54:00,DRONE_0060,Sector-A,Delivery,18,Completed,EdgeNode_5,Yes,64,1.89
2025-01-02 17:55:00,DRONE_0002,Sector-B,Delivery,72,Failed,EdgeNode_3,Yes,50,1.12
2025-01-02 17:56:00,DRONE_0060,Sector-A,Surveillance,33,Pending,EdgeNode_5,No,34,4.68
2025-01-02 17:57:00,DRONE_0005,Sector-C,Delivery,83,Failed,EdgeNode_3,Yes,77,3.3
2025-01-02 17:58:00,DRONE_0044,Sector-D,Surveillance,21,Pending,EdgeNode_1,Yes,72,2.64
2025-01-02 17:59:00,DRONE_0027,Sector-A,Mapping,87,Failed,EdgeNode_4,No,64,0.15
2025-01-02 18:00:00,DRONE_0032,Sector-B,Mapping,106,Pending,EdgeNode_5,No,86,0.61
2025-01-02 18:01:00,DRONE_0021,Sector-B,Mapping,13,In Progress,EdgeNode_2,Yes,61,3.96
2025-01-02 18:02:00,DRONE_0008,Sector-D,Surveillance,31,In Progress,EdgeNode_3,Yes,43,2.01
2025-01-02 18:03:00,DRONE_0072,Sector-A,Mapping,53,Pending,EdgeNode_1,Yes,57,0.32
2025-01-02 18:04:00,DRONE_0050,Sector-C,Traffic Monitoring,83,Failed,EdgeNode_2,Yes,70,4.15
2025-01-02 18:05:00,DRONE_0067,Sector-A,Delivery,41,In Progress,EdgeNode_1,Yes,43,1.58
2025-01-02 18:06:00,DRONE_0044,Sector-A,Surveillance,32,Failed,EdgeNode_1,Yes,96,1.99
2025-01-02 18:07:00,DRONE_0058,Sector-D,Mapping,54,Completed,EdgeNode_3,Yes,52,4.87
2025-01-02 18:08:00,DRONE_0003,Sector-A,Traffic Monitoring,59,In Progress,EdgeNode_1,No,38,0.18
2025-01-02 18:09:00,DRONE_0086,Sector-C,Delivery,8,Failed,EdgeNode_5,Yes,44,3.63
2025-01-02 18:10:00,DRONE_0070,Sector-B,Delivery,89,Failed,EdgeNode_2,Yes,89,4.75
2025-01-02 18:11:00,DRONE_0002,Sector-D,Mapping,102,Completed,EdgeNode_1,Yes,68,0.41
2025-01-02 18:12:00,DRONE_0087,Sector-C,Traffic Monitoring,23,Failed,EdgeNode_1,Yes,36,4.34
2025-01-02 18:13:00,DRONE_0044,Sector-B,Surveillance,41,Pending,EdgeNode_4,No,40,2.14
2025-01-02 18:14:00,DRONE_0002,Sector-D,Mapping,8,In Progress,EdgeNode_4,No,62,4.4
2025-01-02 18:15:00,DRONE_0081,Sector-D,Delivery,41,Pending,EdgeNode_5,No,95,1.61
2025-01-02 18:16:00,DRONE_0035,Sector-B,Delivery,55,Completed,EdgeNode_4,Yes,96,4.92
2025-01-02 18:17:00,DRONE_0098,Sector-B,Delivery,36,Pending,EdgeNode_1,Yes,41,3.27
2025-01-02 18:18:00,DRONE_0087,Sector-C,Mapping,49,Failed,EdgeNode_1,No,82,3.17
2025-01-02 18:19:00,DRONE_0030,Sector-A,Emergency Response,116,Completed,EdgeNode_2,No,43,4.05
2025-01-02 18:20:00,DRONE_0008,Sector-A,Emergency Response,16,Completed,EdgeNode_4,Yes,52,2.24
2025-01-02 18:21:00,DRONE_0022,Sector-A,Emergency Response,45,Pending,EdgeNode_3,Yes,86,1.37
2025-01-02 18:22:00,DRONE_0044,Sector-A,Traffic Monitoring,60,Completed,EdgeNode_4,Yes,36,1.39
2025-01-02 18:23:00,DRONE_0058,Sector-A,Mapping,84,Pending,EdgeNode_1,No,67,1.72
2025-01-02 18:24:00,DRONE_0036,Sector-C,Delivery,18,Pending,EdgeNode_2,Yes,63,3.13
2025-01-02 18:25:00,DRONE_0069,Sector-D,Traffic Monitoring,58,Pending,EdgeNode_4,No,44,4.21
2025-01-02 18:26:00,DRONE_0077,Sector-C,Emergency Response,67,Completed,EdgeNode_2,No,91,2.55
2025-01-02 18:27:00,DRONE_0093,Sector-C,Surveillance,69,Completed,EdgeNode_4,No,79,2.08
2025-01-02 18:28:00,DRONE_0031,Sector-C,Traffic Monitoring,62,In Progress,EdgeNode_5,Yes,48,3.99
2025-01-02 18:29:00,DRONE_0047,Sector-D,Traffic Monitoring,100,Pending,EdgeNode_1,Yes,31,1.52
2025-01-02 18:30:00,DRONE_0055,Sector-C,Mapping,25,Pending,EdgeNode_1,No,28,3.48
2025-01-02 18:31:00,DRONE_0080,Sector-C,Traffic Monitoring,8,Pending,EdgeNode_3,No,72,0.62
2025-01-02 18:32:00,DRONE_0062,Sector-D,Mapping,77,Pending,EdgeNode_1,No,80,0.65
2025-01-02 18:33:00,DRONE_0030,Sector-C,Surveillance,119,Pending,EdgeNode_3,Yes,50,3.26
2025-01-02 18:34:00,DRONE_0055,Sector-A,Delivery,50,Pending,EdgeNode_1,Yes,67,0.51
2025-01-02 18:35:00,DRONE_0016,Sector-B,Delivery,90,Pending,EdgeNode_4,Yes,98,0.86
2025-01-02 18:36:00,DRONE_0012,Sector-C,Emergency Response,16,In Progress,EdgeNode_4,No,66,3.16
2025-01-02 18:37:00,DRONE_0017,Sector-B,Emergency Response,34,In Progress,EdgeNode_5,Yes,52,2.25
2025-01-02 18:38:00,DRONE_0016,Sector-C,Surveillance,98,Failed,EdgeNode_4,Yes,86,2.85
2025-01-02 18:39:00,DRONE_0012,Sector-C,Delivery,100,Pending,EdgeNode_2,Yes,83,4.89
2025-01-02 18:40:00,DRONE_0008,Sector-A,Emergency Response,64,Pending,EdgeNode_4,Yes,36,3.2
2025-01-02 18:41:00,DRONE_0084,Sector-D,Traffic Monitoring,104,In Progress,EdgeNode_3,No,63,3.0
2025-01-02 18:42:00,DRONE_0003,Sector-B,Mapping,75,In Progress,EdgeNode_5,Yes,24,1.96
2025-01-02 18:43:00,DRONE_0016,Sector-D,Emergency Response,85,Pending,EdgeNode_2,Yes,81,3.19
2025-01-02 18:44:00,DRONE_0030,Sector-A,Surveillance,69,Pending,EdgeNode_2,No,82,0.16
2025-01-02 18:45:00,DRONE_0023,Sector-A,Delivery,18,In Progress,EdgeNode_1,No,98,2.83
2025-01-02 18:46:00,DRONE_0092,Sector-B,Surveillance,115,In Progress,EdgeNode_3,Yes,58,0.44
2025-01-02 18:47:00,DRONE_0005,Sector-D,Mapping,48,Failed,EdgeNode_4,Yes,91,1.18
2025-01-02 18:48:00,DRONE_0084,Sector-A,Mapping,112,Failed,EdgeNode_4,No,61,2.86
2025-01-02 18:49:00,DRONE_0065,Sector-C,Surveillance,106,Pending,EdgeNode_1,No,40,3.37
2025-01-02 18:50:00,DRONE_0030,Sector-C,Emergency Response,30,In Progress,EdgeNode_4,Yes,66,1.99
2025-01-02 18:51:00,DRONE_0021,Sector-C,Emergency Response,95,Failed,EdgeNode_2,Yes,93,2.15
2025-01-02 18:52:00,DRONE_0084,Sector-D,Delivery,113,Pending,EdgeNode_4,Yes,47,2.54
2025-01-02 18:53:00,DRONE_0070,Sector-C,Delivery,20,Failed,EdgeNode_4,No,40,3.82
2025-01-02 18:54:00,DRONE_0022,Sector-C,Traffic Monitoring,114,Failed,EdgeNode_2,No,47,0.19
2025-01-02 18:55:00,DRONE_0082,Sector-A,Traffic Monitoring,11,Failed,EdgeNode_3,Yes,38,2.29
2025-01-02 18:56:00,DRONE_0072,Sector-A,Delivery,36,Completed,EdgeNode_3,Yes,82,0.17
2025-01-02 18:57:00,DRONE_0032,Sector-C,Traffic Monitoring,93,Pending,EdgeNode_2,No,71,1.66
2025-01-02 18:58:00,DRONE_0033,Sector-C,Surveillance,99,Failed,EdgeNode_2,No,57,2.65
2025-01-02 18:59:00,DRONE_0016,Sector-A,Emergency Response,20,Pending,EdgeNode_5,No,65,0.49
2025-01-02 19:00:00,DRONE_0076,Sector-B,Traffic Monitoring,109,Pending,EdgeNode_5,No,43,2.48
2025-01-02 19:01:00,DRONE_0038,Sector-D,Traffic Monitoring,82,In Progress,EdgeNode_4,Yes,64,4.63
2025-01-02 19:02:00,DRONE_0098,Sector-D,Surveillance,93,Pending,EdgeNode_4,Yes,96,3.46
2025-01-02 19:03:00,DRONE_0014,Sector-A,Mapping,66,Failed,EdgeNode_5,No,28,3.93
2025-01-02 19:04:00,DRONE_0036,Sector-D,Delivery,34,Pending,EdgeNode_4,No,28,2.94
2025-01-02 19:05:00,DRONE_0097,Sector-A,Surveillance,75,In Progress,EdgeNode_3,No,40,4.49
2025-01-02 19:06:00,DRONE_0023,Sector-A,Mapping,16,Completed,EdgeNode_3,No,43,0.82
2025-01-02 19:07:00,DRONE_0066,Sector-A,Surveillance,71,Completed,EdgeNode_1,Yes,83,2.3
2025-01-02 19:08:00,DRONE_0085,Sector-A,Emergency Response,95,In Progress,EdgeNode_5,No,59,3.03
2025-01-02 19:09:00,DRONE_0002,Sector-B,Surveillance,50,Failed,EdgeNode_3,Yes,93,4.38
2025-01-02 19:10:00,DRONE_0091,Sector-C,Surveillance,87,Failed,EdgeNode_1,Yes,71,1.61
2025-01-02 19:11:00,DRONE_0073,Sector-C,Emergency Response,47,Failed,EdgeNode_2,Yes,23,0.11
2025-01-02 19:12:00,DRONE_0065,Sector-B,Delivery,105,Pending,EdgeNode_3,Yes,22,4.87
2025-01-02 19:13:00,DRONE_0075,Sector-D,Mapping,59,Completed,EdgeNode_1,Yes,32,0.23
2025-01-02 19:14:00,DRONE_0067,Sector-D,Traffic Monitoring,49,Failed,EdgeNode_4,No,40,0.85
2025-01-02 19:15:00,DRONE_0052,Sector-C,Delivery,64,Completed,EdgeNode_1,Yes,27,2.17
2025-01-02 19:16:00,DRONE_0062,Sector-D,Surveillance,110,In Progress,EdgeNode_3,No,92,2.53
2025-01-02 19:17:00,DRONE_0023,Sector-C,Traffic Monitoring,75,Completed,EdgeNode_4,No,20,4.19
2025-01-02 19:18:00,DRONE_0026,Sector-C,Emergency Response,117,Failed,EdgeNode_4,Yes,33,2.29
2025-01-02 19:19:00,DRONE_0068,Sector-B,Delivery,84,Completed,EdgeNode_1,No,95,2.78
2025-01-02 19:20:00,DRONE_0082,Sector-D,Mapping,36,In Progress,EdgeNode_1,No,55,1.08
2025-01-02 19:21:00,DRONE_0055,Sector-B,Delivery,12,Completed,EdgeNode_3,No,41,2.89
2025-01-02 19:22:00,DRONE_0006,Sector-C,Delivery,117,Pending,EdgeNode_4,Yes,55,1.81
2025-01-02 19:23:00,DRONE_0035,Sector-C,Traffic Monitoring,81,In Progress,EdgeNode_5,Yes,64,0.58
2025-01-02 19:24:00,DRONE_0022,Sector-C,Emergency Response,66,Pending,EdgeNode_1,Yes,35,4.74
2025-01-02 19:25:00,DRONE_0043,Sector-A,Emergency Response,79,Pending,EdgeNode_5,No,30,0.5
2025-01-02 19:26:00,DRONE_0015,Sector-A,Delivery,24,Failed,EdgeNode_5,No,86,3.42
2025-01-02 19:27:00,DRONE_0086,Sector-A,Emergency Response,22,Failed,EdgeNode_4,No,44,4.55
2025-01-02 19:28:00,DRONE_0060,Sector-B,Traffic Monitoring,105,In Progress,EdgeNode_3,No,86,0.98
2025-01-02 19:29:00,DRONE_0012,Sector-C,Traffic Monitoring,10,Failed,EdgeNode_5,Yes,50,1.26
2025-01-02 19:30:00,DRONE_0049,Sector-D,Mapping,88,Completed,EdgeNode_3,Yes,84,2.19
2025-01-02 19:31:00,DRONE_0042,Sector-B,Emergency Response,100,In Progress,EdgeNode_1,Yes,30,1.54
2025-01-02 19:32:00,DRONE_0038,Sector-B,Mapping,114,Failed,EdgeNode_4,No,99,3.82
2025-01-02 19:33:00,DRONE_0082,Sector-B,Surveillance,112,Failed,EdgeNode_2,No,57,1.76
2025-01-02 19:34:00,DRONE_0045,Sector-D,Traffic Monitoring,33,Completed,EdgeNode_4,No,21,4.93
2025-01-02 19:35:00,DRONE_0035,Sector-C,Delivery,8,Pending,EdgeNode_2,No,73,4.31
2025-01-02 19:36:00,DRONE_0030,Sector-A,Traffic Monitoring,75,Completed,EdgeNode_1,Yes,26,4.49
2025-01-02 19:37:00,DRONE_0088,Sector-C,Surveillance,47,Pending,EdgeNode_3,No,68,0.41
2025-01-02 19:38:00,DRONE_0030,Sector-C,Delivery,88,Failed,EdgeNode_1,Yes,59,0.96
2025-01-02 19:39:00,DRONE_0078,Sector-B,Emergency Response,38,Pending,EdgeNode_4,Yes,64,0.93
2025-01-02 19:40:00,DRONE_0006,Sector-B,Emergency Response,104,Pending,EdgeNode_2,No,73,3.39
2025-01-02 19:41:00,DRONE_0067,Sector-B,Traffic Monitoring,75,Failed,EdgeNode_2,Yes,80,0.16
2025-01-02 19:42:00,DRONE_0080,Sector-A,Delivery,37,In Progress,EdgeNode_4,Yes,23,4.05
2025-01-02 19:43:00,DRONE_0007,Sector-A,Delivery,19,Completed,EdgeNode_4,No,53,2.78
2025-01-02 19:44:00,DRONE_0052,Sector-A,Mapping,100,Failed,EdgeNode_1,Yes,27,2.87
2025-01-02 19:45:00,DRONE_0014,Sector-C,Surveillance,90,Completed,EdgeNode_5,No,51,2.73
2025-01-02 19:46:00,DRONE_0073,Sector-B,Emergency Response,44,Completed,EdgeNode_2,No,37,2.72
2025-01-02 19:47:00,DRONE_0015,Sector-D,Traffic Monitoring,97,Pending,EdgeNode_4,Yes,59,1.07
2025-01-02 19:48:00,DRONE_0021,Sector-C,Delivery,93,Failed,EdgeNode_1,No,94,1.49
2025-01-02 19:49:00,DRONE_0035,Sector-A,Emergency Response,9,In Progress,EdgeNode_5,Yes,75,2.49
2025-01-02 19:50:00,DRONE_0066,Sector-D,Traffic Monitoring,82,Completed,EdgeNode_3,Yes,56,3.42
2025-01-02 19:51:00,DRONE_0091,Sector-D,Emergency Response,54,Completed,EdgeNode_4,Yes,74,1.43
2025-01-02 19:52:00,DRONE_0002,Sector-B,Traffic Monitoring,103,In Progress,EdgeNode_5,Yes,55,4.05
2025-01-02 19:53:00,DRONE_0035,Sector-D,Emergency Response,70,Completed,EdgeNode_3,Yes,29,4.07
2025-01-02 19:54:00,DRONE_0082,Sector-A,Mapping,93,Failed,EdgeNode_3,Yes,89,1.44
2025-01-02 19:55:00,DRONE_0078,Sector-B,Surveillance,58,In Progress,EdgeNode_1,No,99,2.84
2025-01-02 19:56:00,DRONE_0020,Sector-D,Emergency Response,84,Failed,EdgeNode_2,Yes,82,1.81
2025-01-02 19:57:00,DRONE_0082,Sector-B,Surveillance,50,In Progress,EdgeNode_4,Yes,53,1.03
2025-01-02 19:58:00,DRONE_0010,Sector-D,Emergency Response,84,Completed,EdgeNode_5,No,91,4.05
2025-01-02 19:59:00,DRONE_0025,Sector-C,Delivery,15,In Progress,EdgeNode_3,No,36,4.96
